Unnamed: 0,user_id,name,email,company,role,verified,item_id,item_name,category,description,price,supplier,stock,invoice_id,vendor_id,invoice_date,due_date,amount,status,related_item_id,from,to,subject,body,email_type,generated_reply,response_date,summary,previous_interactions,phone,address,timestamp,reply_text,action_taken
294.0,6560.0,David Mills,russellerik@hotmail.com,"Yates, Graves and Roman",Finance Officer,True,C105,Flight Control Computer,Electronics,Onboard flight control system computer,15200.99,ControlSys Inc,3.0,INV-6694,V1756,2025-07-28,2025-08-27,45602.97,Pending,C105,russellerik@hotmail.com,support@aerosupply.com,Invoice status inquiry INV-6694,"Hello, could you confirm the status of invoice INV-6694 for Flight Control Computer?",Invoice Query,"Dear David Mills, the payment status for invoice INV-6694 is Pending.",2025-07-29,David Mills requested status of INV-6694 for Flight Control Computer; response sent confirming Pending.,"[{'uuid': '7957df96-542e-4a46-b809-db768b9ed479', 'context': 'User requested catalog details for Flight Control Computer (C105)'}]",8848514659.0,"404, Main Street, City31",,,
295.0,2478.0,Harold Ramirez,alewis@dennis-smith.com,Jenkins-Miller,Supply Chain Lead,False,C103,Jet Fuel Pump,Engine Parts,Fuel pump for jet engines,8750.25,JetSupply Ltd,15.0,INV-9023,V6251,2025-08-15,2025-09-14,131253.75,Paid,C103,alewis@dennis-smith.com,support@aerosupply.com,Invoice status inquiry INV-9023,"Hello, could you confirm the status of invoice INV-9023 for Jet Fuel Pump?",Invoice Query,"Dear Harold Ramirez, the payment status for invoice INV-9023 is Paid.",2025-08-16,Harold Ramirez requested status of INV-9023 for Jet Fuel Pump; response sent confirming Paid.,"[{'uuid': 'c1bfe5b2-5cbe-4b58-9c30-01fdb8139da6', 'context': 'User requested catalog details for Jet Fuel Pump (C103)'}]",6100354037.0,"111, Main Street, City10",,,
296.0,7213.0,Michael Delgado,qcowan@edwards.info,"Carroll, Mullins and Parker",Engineer,False,C105,Flight Control Computer,Electronics,Onboard flight control system computer,15200.99,ControlSys Inc,38.0,INV-3965,V9933,2025-08-22,2025-09-21,577637.62,Paid,C105,qcowan@edwards.info,support@aerosupply.com,Invoice status inquiry INV-3965,"Hello, could you confirm the status of invoice INV-3965 for Flight Control Computer?",Invoice Query,"Dear Michael Delgado, the payment status for invoice INV-3965 is Paid.",2025-08-23,Michael Delgado requested status of INV-3965 for Flight Control Computer; response sent confirming Paid.,"[{'uuid': '8f62c58c-e55a-4e52-ae03-b7156f40756a', 'context': 'User requested catalog details for Flight Control Computer (C105)'}]",9463403126.0,"528, Main Street, City6",,,
297.0,9290.0,Jeremiah Woods,dylan20@frazier.com,Moore-Morgan,Procurement Manager,False,C101,Hydraulic Pump,Aircraft Parts,Hydraulic pump for A320 landing gear,1450.75,AirParts Co,33.0,INV-3692,V8674,2025-08-27,2025-09-26,47874.75,Pending,C101,dylan20@frazier.com,support@aerosupply.com,Invoice status inquiry INV-3692,"Hello, could you confirm the status of invoice INV-3692 for Hydraulic Pump?",Invoice Query,"Dear Jeremiah Woods, the payment status for invoice INV-3692 is Pending.",2025-08-28,Jeremiah Woods requested status of INV-3692 for Hydraulic Pump; response sent confirming Pending.,"[{'uuid': '6ee1f124-7828-41ab-82a5-463abc076904', 'context': 'User requested catalog details for Hydraulic Pump (C101)'}]",8646378025.0,"139, Main Street, City39",,,
298.0,2454.0,Rebecca Johnson,kevinstein@hotmail.com,"Collins, Cervantes and Salas",Procurement Manager,False,C104,Landing Gear Tire,Aircraft Parts,Durable tire for landing gear systems,2100.0,TireTech,48.0,INV-4496,V8611,2025-09-11,2025-10-11,100800.0,Paid,C104,kevinstein@hotmail.com,support@aerosupply.com,Invoice status inquiry INV-4496,"Hello, could you confirm the status of invoice INV-4496 for Landing Gear Tire?",Invoice Query,"Dear Rebecca Johnson, the payment status for invoice INV-4496 is Paid.",2025-09-12,Rebecca Johnson requested status of INV-4496 for Landing Gear Tire; response sent confirming Paid.,"[{'uuid': '230d7c64-1ec6-41fa-b307-a60ba480ef8e', 'context': 'User requested catalog details for Landing Gear Tire (C104)'}]",9377676859.0,"842, Main Street, City6",,,
299.0,3914.0,Debra Flores,brent82@hotmail.com,Spencer PLC,Finance Officer,False,C101,Hydraulic Pump,Aircraft Parts,Hydraulic pump for A320 landing gear,1450.75,AirParts Co,23.0,INV-7106,V5227,2025-08-07,2025-09-06,33367.25,Paid,C101,brent82@hotmail.com,support@aerosupply.com,Invoice status inquiry INV-7106,"Hello, could you confirm the status of invoice INV-7106 for Hydraulic Pump?",Invoice Query,"Dear Debra Flores, the payment status for invoice INV-7106 is Paid.",2025-08-08,Debra Flores requested status of INV-7106 for Hydraulic Pump; response sent confirming Paid.,"[{'uuid': '8e6b66e7-3ecf-4474-931d-e68f6ed6707e', 'context': 'User requested catalog details for Hydraulic Pump (C101)'}]",8305800809.0,"620, Main Street, City27",,,
300.0,9647.0,Deanna Suarez,samantha46@hotmail.com,Humphrey-Smith,Engineer,False,C102,Avionics Display,Electronics,Cockpit avionics display screen,5600.5,SkyAvionics,31.0,INV-7738,V7609,2025-08-15,2025-09-14,173615.5,Overdue,C102,samantha46@hotmail.com,support@aerosupply.com,Invoice status inquiry INV-7738,"Hello, could you confirm the status of invoice INV-7738 for Avionics Display?",Invoice Query,"Dear Deanna Suarez, the payment status for invoice INV-7738 is Overdue.",2025-08-16,Deanna Suarez requested status of INV-7738 for Avionics Display; response sent confirming Overdue.,"[{'uuid': '46764d9b-cbc7-4ee0-8ed5-eba8ebaee4ec', 'context': 'User requested catalog details for Avionics Display (C102)'}]",6065741830.0,"589, Main Street, City17",,,
301.0,8184.0,Christopher Bennett,matthewthompson@hotmail.com,Neal-Flores,Finance Officer,False,C101,Hydraulic Pump,Aircraft Parts,Hydraulic pump for A320 landing gear,1450.75,AirParts Co,35.0,INV-4173,V2373,2025-06-30,2025-07-30,50776.25,Pending,C101,matthewthompson@hotmail.com,support@aerosupply.com,Invoice status inquiry INV-4173,"Hello, could you confirm the status of invoice INV-4173 for Hydraulic Pump?",Invoice Query,"Dear Christopher Bennett, the payment status for invoice INV-4173 is Pending.",2025-07-01,Christopher Bennett requested status of INV-4173 for Hydraulic Pump; response sent confirming Pending.,"[{'uuid': '01f64540-0544-40b2-9d25-3c1fd5ce4573', 'context': 'User requested catalog details for Hydraulic Pump (C101)'}]",7854138242.0,"603, Main Street, City46",,,
302.0,3563.0,Catherine Schneider,smithlisa@hotmail.com,Martin-Conway,Finance Officer,True,C104,Landing Gear Tire,Aircraft Parts,Durable tire for landing gear systems,2100.0,TireTech,49.0,INV-4997,V7264,2025-07-21,2025-08-20,102900.0,Paid,C104,smithlisa@hotmail.com,support@aerosupply.com,Invoice status inquiry INV-4997,"Hello, could you confirm the status of invoice INV-4997 for Landing Gear Tire?",Invoice Query,"Dear Catherine Schneider, the payment status for invoice INV-4997 is Paid.",2025-07-22,Catherine Schneider requested status of INV-4997 for Landing Gear Tire; response sent confirming Paid.,"[{'uuid': '2e8c32f8-fcb2-49d5-bd37-9082b637b03a', 'context': 'User requested catalog details for Landing Gear Tire (C104)'}]",7100895220.0,"561, Main Street, City37",,,
303.0,1541.0,Eric Gill,jacob20@hotmail.com,Morris PLC,Engineer,True,C105,Flight Control Computer,Electronics,Onboard flight control system computer,15200.99,ControlSys Inc,36.0,INV-3512,V1006,2025-07-19,2025-08-18,547235.64,Pending,C105,jacob20@hotmail.com,support@aerosupply.com,Invoice status inquiry INV-3512,"Hello, could you confirm the status of invoice INV-3512 for Flight Control Computer?",Invoice Query,"Dear Eric Gill, the payment status for invoice INV-3512 is Pending.",2025-07-20,Eric Gill requested status of INV-3512 for Flight Control Computer; response sent confirming Pending.,"[{'uuid': 'b08b0c6d-9932-4ebf-9511-68b61d0306d2', 'context': 'User requested catalog details for Flight Control Computer (C105)'}]",7595382226.0,"162, Main Street, City27",,,
304.0,4745.0,Ariel Bell,mariawilson@payne-torres.org,Harris Inc,Finance Officer,False,C102,Avionics Display,Electronics,Cockpit avionics display screen,5600.5,SkyAvionics,8.0,INV-1350,V7635,2025-08-29,2025-09-28,44804.0,Overdue,C102,mariawilson@payne-torres.org,support@aerosupply.com,Invoice status inquiry INV-1350,"Hello, could you confirm the status of invoice INV-1350 for Avionics Display?",Invoice Query,"Dear Ariel Bell, the payment status for invoice INV-1350 is Overdue.",2025-08-30,Ariel Bell requested status of INV-1350 for Avionics Display; response sent confirming Overdue.,"[{'uuid': '6fac6ccb-4c6e-4631-be56-4cc56b80f8b0', 'context': 'User requested catalog details for Avionics Display (C102)'}]",9963662615.0,"911, Main Street, City16",,,
305.0,5021.0,Franklin Hunter,riveramelvin@yahoo.com,Petersen-Morales,Procurement Manager,True,C105,Flight Control Computer,Electronics,Onboard flight control system computer,15200.99,ControlSys Inc,17.0,INV-7098,V9987,2025-06-20,2025-07-20,258416.83,Overdue,C105,riveramelvin@yahoo.com,support@aerosupply.com,Invoice status inquiry INV-7098,"Hello, could you confirm the status of invoice INV-7098 for Flight Control Computer?",Invoice Query,"Dear Franklin Hunter, the payment status for invoice INV-7098 is Overdue.",2025-06-21,Franklin Hunter requested status of INV-7098 for Flight Control Computer; response sent confirming Overdue.,"[{'uuid': 'c7184ec8-916e-435b-a043-18a25667dff8', 'context': 'User requested catalog details for Flight Control Computer (C105)'}]",7412562225.0,"909, Main Street, City8",,,
306.0,9994.0,Daniel Parker,oliverashley@hotmail.com,Stevenson-Edwards,Procurement Manager,True,C103,Jet Fuel Pump,Engine Parts,Fuel pump for jet engines,8750.25,JetSupply Ltd,23.0,INV-1497,V9626,2025-06-20,2025-07-20,201255.75,Overdue,C103,oliverashley@hotmail.com,support@aerosupply.com,Invoice status inquiry INV-1497,"Hello, could you confirm the status of invoice INV-1497 for Jet Fuel Pump?",Invoice Query,"Dear Daniel Parker, the payment status for invoice INV-1497 is Overdue.",2025-06-21,Daniel Parker requested status of INV-1497 for Jet Fuel Pump; response sent confirming Overdue.,"[{'uuid': '2b86a482-d77b-484e-9701-2e23f21617f0', 'context': 'User requested catalog details for Jet Fuel Pump (C103)'}]",6695388894.0,"264, Main Street, City7",,,
307.0,6325.0,Robert Drake,davidcardenas@kennedy.info,Schultz-Solis,Supply Chain Lead,False,C103,Jet Fuel Pump,Engine Parts,Fuel pump for jet engines,8750.25,JetSupply Ltd,27.0,INV-2036,V6066,2025-08-24,2025-09-23,236256.75,Paid,C103,davidcardenas@kennedy.info,support@aerosupply.com,Invoice status inquiry INV-2036,"Hello, could you confirm the status of invoice INV-2036 for Jet Fuel Pump?",Invoice Query,"Dear Robert Drake, the payment status for invoice INV-2036 is Paid.",2025-08-25,Robert Drake requested status of INV-2036 for Jet Fuel Pump; response sent confirming Paid.,"[{'uuid': 'd1eecd46-27a8-41f6-8eff-2c6d6bc51e4d', 'context': 'User requested catalog details for Jet Fuel Pump (C103)'}]",8714291608.0,"714, Main Street, City21",,,
308.0,4213.0,Alan Thomas,brownkelly@gmail.com,Lopez-Luna,Procurement Manager,False,C101,Hydraulic Pump,Aircraft Parts,Hydraulic pump for A320 landing gear,1450.75,AirParts Co,36.0,INV-3006,V1265,2025-08-20,2025-09-19,52227.0,Paid,C101,brownkelly@gmail.com,support@aerosupply.com,Invoice status inquiry INV-3006,"Hello, could you confirm the status of invoice INV-3006 for Hydraulic Pump?",Invoice Query,"Dear Alan Thomas, the payment status for invoice INV-3006 is Paid.",2025-08-21,Alan Thomas requested status of INV-3006 for Hydraulic Pump; response sent confirming Paid.,"[{'uuid': 'df617050-9439-4bab-8d07-74557d0aee69', 'context': 'User requested catalog details for Hydraulic Pump (C101)'}]",8557964445.0,"264, Main Street, City11",,,
309.0,4862.0,Kimberly Bennett,kellycharles@yahoo.com,Ross PLC,Engineer,True,C103,Jet Fuel Pump,Engine Parts,Fuel pump for jet engines,8750.25,JetSupply Ltd,24.0,INV-3433,V3312,2025-07-11,2025-08-10,210006.0,Pending,C103,kellycharles@yahoo.com,support@aerosupply.com,Invoice status inquiry INV-3433,"Hello, could you confirm the status of invoice INV-3433 for Jet Fuel Pump?",Invoice Query,"Dear Kimberly Bennett, the payment status for invoice INV-3433 is Pending.",2025-07-12,Kimberly Bennett requested status of INV-3433 for Jet Fuel Pump; response sent confirming Pending.,"[{'uuid': 'aaac2f71-f42e-47e4-bdc2-00195507b093', 'context': 'User requested catalog details for Jet Fuel Pump (C103)'}]",9469861944.0,"285, Main Street, City34",,,
310.0,2109.0,Lori Esparza,harrismatthew@lawrence.biz,"Perez, Bradshaw and Peterson",Supply Chain Lead,True,C101,Hydraulic Pump,Aircraft Parts,Hydraulic pump for A320 landing gear,1450.75,AirParts Co,8.0,INV-7994,V5501,2025-06-29,2025-07-29,11606.0,Overdue,C101,harrismatthew@lawrence.biz,support@aerosupply.com,Invoice status inquiry INV-7994,"Hello, could you confirm the status of invoice INV-7994 for Hydraulic Pump?",Invoice Query,"Dear Lori Esparza, the payment status for invoice INV-7994 is Overdue.",2025-06-30,Lori Esparza requested status of INV-7994 for Hydraulic Pump; response sent confirming Overdue.,"[{'uuid': 'c87e85ad-5579-42f4-b466-46b02ebe2982', 'context': 'User requested catalog details for Hydraulic Pump (C101)'}]",8927672602.0,"437, Main Street, City25",,,
311.0,2751.0,Shannon Smith,nicolecabrera@yahoo.com,"Jones, Hawkins and Sanchez",Finance Officer,False,C101,Hydraulic Pump,Aircraft Parts,Hydraulic pump for A320 landing gear,1450.75,AirParts Co,4.0,INV-5371,V9085,2025-07-17,2025-08-16,5803.0,Overdue,C101,nicolecabrera@yahoo.com,support@aerosupply.com,Invoice status inquiry INV-5371,"Hello, could you confirm the status of invoice INV-5371 for Hydraulic Pump?",Invoice Query,"Dear Shannon Smith, the payment status for invoice INV-5371 is Overdue.",2025-07-18,Shannon Smith requested status of INV-5371 for Hydraulic Pump; response sent confirming Overdue.,"[{'uuid': 'ba9176cf-020d-42c1-b38b-c6d9b787b5f6', 'context': 'User requested catalog details for Hydraulic Pump (C101)'}]",7766490609.0,"962, Main Street, City48",,,
312.0,7743.0,Kimberly Chambers,benjamin86@yahoo.com,Davis-Cochran,Supply Chain Lead,True,C102,Avionics Display,Electronics,Cockpit avionics display screen,5600.5,SkyAvionics,3.0,INV-1775,V1478,2025-07-02,2025-08-01,16801.5,Pending,C102,benjamin86@yahoo.com,support@aerosupply.com,Invoice status inquiry INV-1775,"Hello, could you confirm the status of invoice INV-1775 for Avionics Display?",Invoice Query,"Dear Kimberly Chambers, the payment status for invoice INV-1775 is Pending.",2025-07-03,Kimberly Chambers requested status of INV-1775 for Avionics Display; response sent confirming Pending.,"[{'uuid': 'a0bd790a-ab0a-4735-904f-92c968f84de3', 'context': 'User requested catalog details for Avionics Display (C102)'}]",7998121547.0,"411, Main Street, City48",,,
313.0,7494.0,Rachel Wang,huffandrew@gmail.com,Fuentes-Hudson,Supply Chain Lead,False,C104,Landing Gear Tire,Aircraft Parts,Durable tire for landing gear systems,2100.0,TireTech,21.0,INV-4089,V3831,2025-08-23,2025-09-22,44100.0,Pending,C104,huffandrew@gmail.com,support@aerosupply.com,Invoice status inquiry INV-4089,"Hello, could you confirm the status of invoice INV-4089 for Landing Gear Tire?",Invoice Query,"Dear Rachel Wang, the payment status for invoice INV-4089 is Pending.",2025-08-24,Rachel Wang requested status of INV-4089 for Landing Gear Tire; response sent confirming Pending.,"[{'uuid': '45cc91cf-56c6-42fd-a78e-94aa4d1290ab', 'context': 'User requested catalog details for Landing Gear Tire (C104)'}]",9965179385.0,"379, Main Street, City15",,,
314.0,9249.0,James Coleman,eric88@gray-collier.org,White-Harris,Supply Chain Lead,False,C104,Landing Gear Tire,Aircraft Parts,Durable tire for landing gear systems,2100.0,TireTech,41.0,INV-7249,V4401,2025-08-13,2025-09-12,86100.0,Paid,C104,eric88@gray-collier.org,support@aerosupply.com,Invoice status inquiry INV-7249,"Hello, could you confirm the status of invoice INV-7249 for Landing Gear Tire?",Invoice Query,"Dear James Coleman, the payment status for invoice INV-7249 is Paid.",2025-08-14,James Coleman requested status of INV-7249 for Landing Gear Tire; response sent confirming Paid.,"[{'uuid': '68c9985a-013e-4688-86d3-42de1dd91fba', 'context': 'User requested catalog details for Landing Gear Tire (C104)'}]",7717574076.0,"869, Main Street, City28",,,
315.0,8444.0,Robert Shah,karabaker@gmail.com,Ho Ltd,Engineer,False,C104,Landing Gear Tire,Aircraft Parts,Durable tire for landing gear systems,2100.0,TireTech,7.0,INV-1949,V2666,2025-07-21,2025-08-20,14700.0,Pending,C104,karabaker@gmail.com,support@aerosupply.com,Invoice status inquiry INV-1949,"Hello, could you confirm the status of invoice INV-1949 for Landing Gear Tire?",Invoice Query,"Dear Robert Shah, the payment status for invoice INV-1949 is Pending.",2025-07-22,Robert Shah requested status of INV-1949 for Landing Gear Tire; response sent confirming Pending.,"[{'uuid': '9672e2c3-9cf2-49c1-8e46-d08dd76a2517', 'context': 'User requested catalog details for Landing Gear Tire (C104)'}]",7580195658.0,"766, Main Street, City23",,,
316.0,8593.0,Paul Jones,pvargas@becker.com,Herrera Ltd,Supply Chain Lead,False,C101,Hydraulic Pump,Aircraft Parts,Hydraulic pump for A320 landing gear,1450.75,AirParts Co,7.0,INV-2352,V2719,2025-08-13,2025-09-12,10155.25,Overdue,C101,pvargas@becker.com,support@aerosupply.com,Invoice status inquiry INV-2352,"Hello, could you confirm the status of invoice INV-2352 for Hydraulic Pump?",Invoice Query,"Dear Paul Jones, the payment status for invoice INV-2352 is Overdue.",2025-08-14,Paul Jones requested status of INV-2352 for Hydraulic Pump; response sent confirming Overdue.,"[{'uuid': 'a2769386-9578-416e-9ac0-ba38cc81f4ea', 'context': 'User requested catalog details for Hydraulic Pump (C101)'}]",9700582796.0,"602, Main Street, City50",,,
